GPS time,SatPRN,Sat.X,Sat.Y,Sat.Z,Pseudo-Range,CN0
# Raw,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos
# UncalAccel,utcTimeMillis,elapsedRealtimeNanos,UncalAccelXMps2,UncalAccelYMps2,UncalAccelZMps2,BiasXMps2
# UncalGyro,utcTimeMillis,elapsedRealtimeNanos,UncalGyroXRadPerSec,UncalGyroYRadPerSec,UncalGyroZRadPerSec,DriftXRadPerSec
# UncalMag,utcTimeMillis,elapsedRealtimeNanos,UncalMagXMicroT,UncalMagYMicroT,UncalMagZMicroT,BiasXMicroT
# Fix,Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters
# Nav,Svid,Type,Status,MessageId,Sub-messageId,Data(Bytes)
# Status,UnixTimeMillis,SignalCount,SignalIndex,ConstellationType,Svid,CarrierFrequencyHz
# Agc,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos
Status,1713027217000,64,2,1,8,1575420030
Status,1713027217000,64,3,1,10,1575420030
Status,1713027217000,64,4,1,21,1575420030
Status,1713027217000,64,5,1,27,1575420030
Status,1713027217000,64,6,1,28,1575420030
Status,1713027217000,64,7,1,32,1575420030
Status,1713027217000,64,8,2,123,1575420030
Status,1713027217000,64,9,2,127,1575420030
Status,1713027217000,64,10,3,95,1599187460
Status,1713027217000,64,11,3,6,1599750020
Status,1713027217000,64,12,3,5,1602562560
Status,1713027217000,64,13,3,20,1603124990
Status,1713027217000,64,14,3,21,1604249980
Status,1713027217000,64,15,3,4,1605374980
Status,1713027217000,64,16,5,60,1561097980
Status,1713027217000,64,17,5,43,1561097980
Status,1713027217000,64,18,5,42,1561097980
Status,1713027217000,64,19,5,39,1561097980
Status,1713027217000,64,20,5,34,1561097980
Status,1713027217000,64,21,5,33,1561097980
Status,1713027217000,64,22,5,21,1561097980
Status,1713027217000,64,23,5,16,1561097980
Status,1713027217000,64,24,5,14,1561097980
Status,1713027217000,64,25,5,13,1561097980
Status,1713027217000,64,26,5,12,1561097980
Status,1713027217000,64,27,5,11,1561097980
Status,1713027217000,64,28,5,9,1561097980
Status,1713027217000,64,29,5,6,1561097980
Status,1713027217000,64,30,5,5,1561097980
Status,1713027217000,64,31,5,2,1561097980
Status,1713027217000,64,32,6,4,1575420030
Status,1713027217000,64,33,6,10,1575420030
Status,1713027217000,64,34,6,11,1575420030
Status,1713027217000,64,35,6,12,1575420030
Status,1713027217000,64,36,6,19,1575420030
Status,1713027217000,64,37,6,24,1575420030
Status,1713027217000,64,38,6,33,1575420030
Status,1713027217000,64,39,1,3,1176450050
Status,1713027217000,64,40,1,8,1176450050
Status,1713027217000,64,41,1,10,1176450050
Status,1713027217000,64,42,1,27,1176450050
Status,1713027217000,64,43,1,28,1176450050
Status,1713027217000,64,44,1,32,1176450050
Status,1713027217000,64,45,6,4,1176450050
Status,1713027217000,64,46,6,10,1176450050
Status,1713027217000,64,47,6,12,1176450050
Status,1713027217000,64,48,6,19,1176450050
Status,1713027217000,64,49,6,24,1176450050
Status,1713027217000,64,50,6,33,1176450050
Status,1713027217000,64,51,5,21,1176450050
Status,1713027217000,64,52,5,33,1176450050
Status,1713027217000,64,53,5,34,1176450050
Status,1713027217000,64,54,5,39,1176450050
Status,1713027217000,64,55,5,42,1176450050
Status,1713027217000,64,56,5,43,1176450050
Status,1713027217000,64,57,5,21,1575420030
Status,1713027217000,64,58,5,33,1575420030
Status,1713027217000,64,59,5,34,1575420030
Status,1713027217000,64,60,5,39,1575420030
Status,1713027217000,64,61,5,42,1575420030
Status,1713027217000,64,62,5,43,1575420030
Status,1713027217000,64,63,5,44,1575420030
Raw,1713027217426,332435420000000,18,0.0,-1396730000006041776,-0.19889378547668457
Raw,1713027217426,332435420000000,18,0.0,-1396730000006041776,-0.19889378547668457
Raw,1713027217426,332435420000000,18,0.0,-1396730000006041776,-0.19889378547668457
Raw,1713027217426,332435420000000,18,0.0,-1396730000006041776,-0.19889378547668457
Raw,1713027217426,332435420000000,18,0.0,-1396730000006041776,-0.19889378547668457
Raw,1713027217426,332435420000000,18,0.0,-1396730000006041776,-0.19889378547668457
Raw,1713027217426,332435420000000,18,0.0,-1396730000006041776,-0.19889378547668457
Raw,1713027217426,332435420000000,18,0.0,-1396730000006041776,-0.19889378547668457
Raw,1713027217426,332435420000000,18,0.0,-1396730000006041776,-0.19889378547668457
Raw,1713027217426,332435420000000,18,0.0,-1396730000006041776,-0.19889378547668457
Raw,1713027217426,332435420000000,18,0.0,-1396730000006041776,-0.19889378547668457
Raw,1713027217426,332435420000000,18,0.0,-1396730000006041776,-0.19889378547668457
Raw,1713027217426,332435420000000,18,0.0,-1396730000006041776,-0.19889378547668457
Raw,1713027217426,332435420000000,18,0.0,-1396730000006041776,-0.19889378547668457
Raw,1713027217426,332435420000000,18,0.0,-1396730000006041776,-0.19889378547668457
Raw,1713027217426,332435420000000,18,0.0,-1396730000006041776,-0.19889378547668457
Raw,1713027217426,332435420000000,18,0.0,-1396730000006041776,-0.19889378547668457
Raw,1713027217426,332435420000000,18,0.0,-1396730000006041776,-0.19889378547668457
Raw,1713027217426,332435420000000,18,0.0,-1396730000006041776,-0.19889378547668457
Raw,1713027217426,332435420000000,18,0.0,-1396730000006041776,-0.19889378547668457
Raw,1713027217426,332435420000000,18,0.0,-1396730000006041776,-0.19889378547668457
Raw,1713027217426,332435420000000,18,0.0,-1396730000006041776,-0.19889378547668457
Raw,1713027217426,332435420000000,18,0.0,-1396730000006041776,-0.19889378547668457
Raw,1713027217426,332435420000000,18,0.0,-1396730000006041776,-0.19889378547668457
Raw,1713027217426,332435420000000,18,0.0,-1396730000006041776,-0.19889378547668457
Raw,1713027217426,332435420000000,18,0.0,-1396730000006041776,-0.19889378547668457
Raw,1713027217426,332435420000000,18,0.0,-1396730000006041776,-0.19889378547668457
Raw,1713027217426,332435420000000,18,0.0,-1396730000006041776,-0.19889378547668457
Raw,1713027217426,332435420000000,18,0.0,-1396730000006041776,-0.19889378547668457
Raw,1713027217426,332435420000000,18,0.0,-1396730000006041776,-0.19889378547668457
Raw,1713027217426,332435420000000,18,0.0,-1396730000006041776,-0.19889378547668457
Raw,1713027217426,332435420000000,18,0.0,-1396730000006041776,-0.19889378547668457
Raw,1713027217426,332435420000000,18,0.0,-1396730000006041776,-0.19889378547668457
Raw,1713027217426,332435420000000,18,0.0,-1396730000006041776,-0.19889378547668457
Raw,1713027217426,332435420000000,18,0.0,-1396730000006041776,-0.19889378547668457
Raw,1713027217426,332435420000000,18,0.0,-1396730000006041776,-0.19889378547668457
Raw,1713027217426,332435420000000,18,0.0,-1396730000006041776,-0.19889378547668457
Raw,1713027217426,332435420000000,18,0.0,-1396730000006041776,-0.19889378547668457
Raw,1713027217426,332435420000000,18,0.0,-1396730000006041776,-0.19889378547668457
Raw,1713027217426,332435420000000,18,0.0,-1396730000006041776,-0.19889378547668457
Raw,1713027217426,332435420000000,18,0.0,-1396730000006041776,-0.19889378547668457
Raw,1713027217426,332435420000000,18,0.0,-1396730000006041776,-0.19889378547668457
Raw,1713027217426,332435420000000,18,0.0,-1396730000006041776,-0.19889378547668457
Raw,1713027217426,332435420000000,18,0.0,-1396730000006041776,-0.19889378547668457
Raw,1713027217426,332435420000000,18,0.0,-1396730000006041776,-0.19889378547668457
Raw,1713027217426,332435420000000,18,0.0,-1396730000006041776,-0.19889378547668457
Raw,1713027217426,332435420000000,18,0.0,-1396730000006041776,-0.19889378547668457
Raw,1713027217426,332435420000000,18,0.0,-1396730000006041776,-0.19889378547668457
Raw,1713027217426,332435420000000,18,0.0,-1396730000006041776,-0.19889378547668457
Raw,1713027217426,332435420000000,18,0.0,-1396730000006041776,-0.19889378547668457
Raw,1713027217426,332435420000000,18,0.0,-1396730000006041776,-0.19889378547668457
Raw,1713027217426,332435420000000,18,0.0,-1396730000006041776,-0.19889378547668457
Raw,1713027217426,332435420000000,18,0.0,-1396730000006041776,-0.19889378547668457
Raw,1713027217426,332435420000000,18,0.0,-1396730000006041776,-0.19889378547668457
Raw,1713027217426,332435420000000,18,0.0,-1396730000006041776,-0.19889378547668457
Fix,GPS,32.1687716700,34.8133851600,45.90814208984375,1.91,3.7900925
Fix,FLP,32.1687714000,34.8133658000,44.66486991584834,0.2642016,4.001
Status,1713027218000,64,0,1,2,1575420030
Status,1713027218000,64,1,1,8,1575420030
Status,1713027218000,64,2,1,10,1575420030
Status,1713027218000,64,3,1,21,1575420030
Status,1713027218000,64,4,1,27,1575420030
Status,1713027218000,64,5,1,28,1575420030
Status,1713027218000,64,6,1,32,1575420030
Status,1713027218000,64,7,2,123,1575420030
Status,1713027218000,64,8,2,127,1575420030
Status,1713027218000,64,9,3,95,1599187460
Status,1713027218000,64,10,3,6,1599750020
Status,1713027218000,64,11,3,5,1602562560
Status,1713027218000,64,12,3,20,1603124990
Status,1713027218000,64,13,3,21,1604249980
Status,1713027218000,64,14,3,4,1605374980
Status,1713027218000,64,15,5,60,1561097980
Status,1713027218000,64,16,5,44,1561097980
Status,1713027218000,64,17,5,43,1561097980
Status,1713027218000,64,18,5,42,1561097980
Status,1713027218000,64,19,5,39,1561097980
Status,1713027218000,64,20,5,34,1561097980
Status,1713027218000,64,21,5,33,1561097980
Status,1713027218000,64,22,5,21,1561097980
Status,1713027218000,64,23,5,16,1561097980
Status,1713027218000,64,24,5,14,1561097980
Status,1713027218000,64,25,5,13,1561097980
Status,1713027218000,64,26,5,12,1561097980
Status,1713027218000,64,27,5,11,1561097980
Status,1713027218000,64,28,5,9,1561097980
Status,1713027218000,64,29,5,6,1561097980
Status,1713027218000,64,30,5,5,1561097980
Status,1713027218000,64,31,5,2,1561097980
Status,1713027218000,64,32,6,4,1575420030
Status,1713027218000,64,33,6,10,1575420030
Status,1713027218000,64,34,6,11,1575420030
Status,1713027218000,64,35,6,12,1575420030
Status,1713027218000,64,36,6,19,1575420030
Status,1713027218000,64,37,6,24,1575420030
Status,1713027218000,64,38,6,33,1575420030
Status,1713027218000,64,39,1,3,1176450050
Status,1713027218000,64,40,1,8,1176450050
Status,1713027218000,64,41,1,10,1176450050
Status,1713027218000,64,42,1,27,1176450050
Status,1713027218000,64,43,1,28,1176450050
Status,1713027218000,64,44,1,32,1176450050
Status,1713027218000,64,45,6,4,1176450050
Status,1713027218000,64,46,6,10,1176450050
Status,1713027218000,64,47,6,12,1176450050
Status,1713027218000,64,48,6,19,1176450050
Status,1713027218000,64,49,6,24,1176450050
Status,1713027218000,64,50,6,33,1176450050
Status,1713027218000,64,51,5,21,1176450050
Status,1713027218000,64,52,5,33,1176450050
Status,1713027218000,64,53,5,34,1176450050
Status,1713027218000,64,54,5,39,1176450050
Status,1713027218000,64,55,5,42,1176450050
Status,1713027218000,64,56,5,43,1176450050
Status,1713027218000,64,57,5,21,1575420030
Status,1713027218000,64,58,5,33,1575420030
Status,1713027218000,64,59,5,34,1575420030
Status,1713027218000,64,60,5,39,1575420030
Status,1713027218000,64,61,5,42,1575420030
Status,1713027218000,64,62,5,43,1575420030
Status,1713027218000,64,63,5,44,1575420030
Fix,GPS,32.1687844100,34.8133948000,45.8896484375,1.67,3.7900925
Raw,1713027218426,332436420000000,18,0.0,-1396730000006041814,-0.0366673469543457
Raw,1713027218426,332436420000000,18,0.0,-1396730000006041814,-0.0366673469543457
Raw,1713027218426,332436420000000,18,0.0,-1396730000006041814,-0.0366673469543457
Raw,1713027218426,332436420000000,18,0.0,-1396730000006041814,-0.0366673469543457
Raw,1713027218426,332436420000000,18,0.0,-1396730000006041814,-0.0366673469543457
Raw,1713027218426,332436420000000,18,0.0,-1396730000006041814,-0.0366673469543457
Raw,1713027218426,332436420000000,18,0.0,-1396730000006041814,-0.0366673469543457
Raw,1713027218426,332436420000000,18,0.0,-1396730000006041814,-0.0366673469543457
Raw,1713027218426,332436420000000,18,0.0,-1396730000006041814,-0.0366673469543457
Raw,1713027218426,332436420000000,18,0.0,-1396730000006041814,-0.0366673469543457
Raw,1713027218426,332436420000000,18,0.0,-1396730000006041814,-0.0366673469543457
Raw,1713027218426,332436420000000,18,0.0,-1396730000006041814,-0.0366673469543457
Raw,1713027218426,332436420000000,18,0.0,-1396730000006041814,-0.0366673469543457
Raw,1713027218426,332436420000000,18,0.0,-1396730000006041814,-0.0366673469543457
Raw,1713027218426,332436420000000,18,0.0,-1396730000006041814,-0.0366673469543457
Raw,1713027218426,332436420000000,18,0.0,-1396730000006041814,-0.0366673469543457
Raw,1713027218426,332436420000000,18,0.0,-1396730000006041814,-0.0366673469543457
Raw,1713027218426,332436420000000,18,0.0,-1396730000006041814,-0.0366673469543457
Raw,1713027218426,332436420000000,18,0.0,-1396730000006041814,-0.0366673469543457
Raw,1713027218426,332436420000000,18,0.0,-1396730000006041814,-0.0366673469543457
Raw,1713027218426,332436420000000,18,0.0,-1396730000006041814,-0.0366673469543457
Raw,1713027218426,332436420000000,18,0.0,-1396730000006041814,-0.0366673469543457
Raw,1713027218426,332436420000000,18,0.0,-1396730000006041814,-0.0366673469543457
Raw,1713027218426,332436420000000,18,0.0,-1396730000006041814,-0.0366673469543457
Raw,1713027218426,332436420000000,18,0.0,-1396730000006041814,-0.0366673469543457
Raw,1713027218426,332436420000000,18,0.0,-1396730000006041814,-0.0366673469543457
Raw,1713027218426,332436420000000,18,0.0,-1396730000006041814,-0.0366673469543457
Raw,1713027218426,332436420000000,18,0.0,-1396730000006041814,-0.0366673469543457
Raw,1713027218426,332436420000000,18,0.0,-1396730000006041814,-0.0366673469543457
Raw,1713027218426,332436420000000,18,0.0,-1396730000006041814,-0.0366673469543457
Raw,1713027218426,332436420000000,18,0.0,-1396730000006041814,-0.0366673469543457
Raw,1713027218426,332436420000000,18,0.0,-1396730000006041814,-0.0366673469543457
Raw,1713027218426,332436420000000,18,0.0,-1396730000006041814,-0.0366673469543457
Raw,1713027218426,332436420000000,18,0.0,-1396730000006041814,-0.0366673469543457
Raw,1713027218426,332436420000000,18,0.0,-1396730000006041814,-0.0366673469543457
Raw,1713027218426,332436420000000,18,0.0,-1396730000006041814,-0.0366673469543457
Raw,1713027218426,332436420000000,18,0.0,-1396730000006041814,-0.0366673469543457
Raw,1713027218426,332436420000000,18,0.0,-1396730000006041814,-0.0366673469543457
Raw,1713027218426,332436420000000,18,0.0,-1396730000006041814,-0.0366673469543457
Raw,1713027218426,332436420000000,18,0.0,-1396730000006041814,-0.0366673469543457
Raw,1713027218426,332436420000000,18,0.0,-1396730000006041814,-0.0366673469543457
Raw,1713027218426,332436420000000,18,0.0,-1396730000006041814,-0.0366673469543457
Raw,1713027218426,332436420000000,18,0.0,-1396730000006041814,-0.0366673469543457
Raw,1713027218426,332436420000000,18,0.0,-1396730000006041814,-0.0366673469543457
Raw,1713027218426,332436420000000,18,0.0,-1396730000006041814,-0.0366673469543457
Raw,1713027218426,332436420000000,18,0.0,-1396730000006041814,-0.0366673469543457
Raw,1713027218426,332436420000000,18,0.0,-1396730000006041814,-0.0366673469543457
Raw,1713027218426,332436420000000,18,0.0,-1396730000006041814,-0.0366673469543457
Raw,1713027218426,332436420000000,18,0.0,-1396730000006041814,-0.0366673469543457
Raw,1713027218426,332436420000000,18,0.0,-1396730000006041814,-0.0366673469543457
Raw,1713027218426,332436420000000,18,0.0,-1396730000006041814,-0.0366673469543457
Raw,1713027218426,332436420000000,18,0.0,-1396730000006041814,-0.0366673469543457
Raw,1713027218426,332436420000000,18,0.0,-1396730000006041814,-0.0366673469543457
Raw,1713027218426,332436420000000,18,0.0,-1396730000006041814,-0.0366673469543457
Raw,1713027218426,332436420000000,18,0.0,-1396730000006041814,-0.0366673469543457
Raw,1713027218426,332436420000000,18,0.0,-1396730000006041814,-0.0366673469543457
Fix,FLP,32.1687697000,34.8133645000,44.67124992922746,0.11742517,4.038
Status,1713027219000,64,0,1,2,1575420030
Status,1713027219000,64,1,1,8,1575420030
Status,1713027219000,64,2,1,10,1575420030
Status,1713027219000,64,3,1,21,1575420030
Status,1713027219000,64,4,1,27,1575420030
Status,1713027219000,64,5,1,28,1575420030
Status,1713027219000,64,6,1,32,1575420030
Status,1713027219000,64,7,2,123,1575420030
Status,1713027219000,64,8,2,127,1575420030
Status,1713027219000,64,9,3,95,1599187460
Status,1713027219000,64,10,3,6,1599750020
Status,1713027219000,64,11,3,5,1602562560
Status,1713027219000,64,12,3,20,1603124990
Status,1713027219000,64,13,3,19,1603687550
Status,1713027219000,64,14,3,21,1604249980
Status,1713027219000,64,15,3,4,1605374980
Status,1713027219000,64,16,5,60,1561097980
Status,1713027219000,64,17,5,44,1561097980
Status,1713027219000,64,18,5,43,1561097980
Status,1713027219000,64,19,5,42,1561097980
Status,1713027219000,64,20,5,39,1561097980
Status,1713027219000,64,21,5,34,1561097980
Status,1713027219000,64,22,5,33,1561097980
Status,1713027219000,64,23,5,21,1561097980
Status,1713027219000,64,24,5,16,1561097980
Status,1713027219000,64,25,5,14,1561097980
Status,1713027219000,64,26,5,13,1561097980
Status,1713027219000,64,27,5,12,1561097980
Status,1713027219000,64,28,5,11,1561097980
Status,1713027219000,64,29,5,9,1561097980
Status,1713027219000,64,30,5,6,1561097980
Status,1713027219000,64,31,5,5,1561097980
Status,1713027219000,64,32,5,2,1561097980
Status,1713027219000,64,33,6,4,1575420030
Status,1713027219000,64,34,6,10,1575420030
Status,1713027219000,64,35,6,11,1575420030
Status,1713027219000,64,36,6,12,1575420030
Status,1713027219000,64,37,6,19,1575420030
Status,1713027219000,64,38,6,24,1575420030
Status,1713027219000,64,39,6,33,1575420030
Status,1713027219000,64,40,1,3,1176450050
Status,1713027219000,64,41,1,8,1176450050
Status,1713027219000,64,42,1,10,1176450050
Status,1713027219000,64,43,1,27,1176450050
Status,1713027219000,64,44,1,28,1176450050
Status,1713027219000,64,45,1,32,1176450050
Status,1713027219000,64,46,6,4,1176450050
Status,1713027219000,64,47,6,10,1176450050
Status,1713027219000,64,48,6,12,1176450050
Status,1713027219000,64,49,6,19,1176450050
Status,1713027219000,64,50,6,33,1176450050
Status,1713027219000,64,51,5,21,1176450050
Status,1713027219000,64,52,5,33,1176450050
Status,1713027219000,64,53,5,34,1176450050
Status,1713027219000,64,54,5,39,1176450050
Status,1713027219000,64,55,5,42,1176450050
Status,1713027219000,64,56,5,43,1176450050
Status,1713027219000,64,57,5,21,1575420030
Status,1713027219000,64,58,5,33,1575420030
Status,1713027219000,64,59,5,34,1575420030
Status,1713027219000,64,60,5,39,1575420030
Status,1713027219000,64,61,5,42,1575420030
Status,1713027219000,64,62,5,43,1575420030
Status,1713027219000,64,63,5,44,1575420030
Raw,1713027219426,332437420000000,18,0.0,-1396730000006041851,-0.3640761375427246
Raw,1713027219426,332437420000000,18,0.0,-1396730000006041851,-0.3640761375427246
Raw,1713027219426,332437420000000,18,0.0,-1396730000006041851,-0.3640761375427246
Raw,1713027219426,332437420000000,18,0.0,-1396730000006041851,-0.3640761375427246
